GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31
1400000US36081055900,36081055900,"Census Tract 559, Queens County, New York",1401,238,252,115,1149,264,181,134,405,186,22,28,176,108,39,60,0,11,0,11,0,11,0,11,0,11,39,60,0,11,286,143,0,11,0,11,0,11,60,69,221,128,0,11,5,7,0,11,0,11,0,11,40,39,0,11,19,28,0,11,21,26
1400000US36081056000,36081056000,"Census Tract 560, Queens County, New York",1651,204,1382,239,269,120,0,11,30,34,11,15,35,40,25,38,0,11,0,11,0,11,0,11,0,11,25,38,0,11,168,110,0,11,53,84,0,11,29,31,34,35,0,11,52,54,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36081056100,36081056100,"Census Tract 561, Queens County, New York",120,77,105,75,15,15,4,6,11,12,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36081056200,36081056200,"Census Tract 562, Queens County, New York",1655,219,1212,216,443,203,61,71,63,54,44,63,70,66,160,127,0,11,102,135,37,34,0,11,0,11,21,33,0,11,25,32,0,11,0,11,0,11,0,11,19,30,0,11,6,9,0,11,0,11,0,11,20,32,0,11,0,11,0,11,20,32
1400000US36081056400,36081056400,"Census Tract 564, Queens County, New York",1582,246,1260,247,322,180,70,89,13,22,0,11,82,85,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,152,132,6,9,0,11,0,11,133,132,0,11,0,11,0,11,0,11,0,11,13,20,5,7,5,7,0,11,0,11,0,11
1400000US36081056500,36081056500,"Census Tract 565, Queens County, New York",1380,218,201,77,1179,225,89,124,433,145,0,11,314,138,24,36,0,11,24,36,0,11,0,11,0,11,0,11,0,11,319,186,11,17,0,11,0,11,0,11,271,181,0,11,37,41,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36081056600,36081056600,"Census Tract 566, Queens County, New York",1703,216,1166,252,537,182,0,11,92,69,0,11,41,52,207,162,0,11,16,23,0,11,15,19,0,11,176,164,0,11,188,109,0,11,0,11,0,11,48,72,105,73,0,11,0,11,0,11,12,20,23,33,9,10,0,11,0,11,0,11,9,10
1400000US36081056700,36081056700,"Census Tract 567, Queens County, New York",4231,516,1885,448,2346,494,30,45,1185,366,0,11,473,267,225,253,0,11,151,238,0,11,0,11,18,30,56,90,0,11,433,229,0,11,0,11,0,11,18,20,360,215,0,11,22,34,33,50,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36081056800,36081056800,"Census Tract 568, Queens County, New York",4439,459,3503,459,936,401,0,11,248,189,0,11,318,232,82,89,0,11,13,19,33,50,0,11,0,11,36,55,0,11,241,170,0,11,0,11,15,22,157,166,57,73,0,11,0,11,0,11,12,18,0,11,47,56,0,11,0,11,0,11,47,56
1400000US36081057700,36081057700,"Census Tract 577, Queens County, New York",3797,478,2578,457,1219,448,27,39,774,409,0,11,220,162,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,177,142,0,11,9,14,0,11,21,34,136,144,0,11,11,18,0,11,0,11,0,11,21,23,11,18,0,11,0,11,10,15
1400000US36081057900,36081057900,"Census Tract 579, Queens County, New York",1610,212,1080,171,530,181,117,95,250,140,0,11,79,62,11,11,6,10,0,11,5,6,0,11,0,11,0,11,0,11,50,44,0,11,0,11,0,11,10,12,20,23,0,11,10,13,10,36,0,11,0,11,23,20,0,11,0,11,0,11,23,20
1400000US36081058000,36081058000,"Census Tract 580, Queens County, New York",3565,383,3133,439,432,217,0,11,215,179,24,40,29,46,147,148,37,48,33,61,0,11,0,11,77,120,0,11,0,11,17,20,0,11,0,11,0,11,0,11,0,11,0,11,9,14,0,11,8,12,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36081058100,36081058100,"Census Tract 581, Queens County, New York",2875,353,1693,306,1182,415,84,131,476,265,29,45,60,77,97,151,0,11,0,11,97,151,0,11,0,11,0,11,0,11,436,289,0,11,0,11,0,11,57,57,262,220,0,11,117,190,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36081058200,36081058200,"Census Tract 582, Queens County, New York",5054,563,4466,593,588,264,28,34,104,72,23,30,224,161,94,90,0,16,0,16,30,38,0,16,64,83,0,16,0,16,94,88,0,16,0,16,0,16,59,79,31,48,0,16,0,16,0,16,4,7,0,16,21,22,0,16,0,16,0,16,21,22
1400000US36081058300,36081058300,"Census Tract 583, Queens County, New York",3327,418,2008,397,1319,552,0,11,606,269,0,11,414,438,8,11,0,11,8,11,0,11,0,11,0,11,0,11,0,11,291,169,0,11,0,11,0,11,8,13,215,153,0,11,68,80,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36081058500,36081058500,"Census Tract 585, Queens County, New York",4476,501,2294,325,2182,537,432,296,1086,410,0,11,55,54,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,609,369,0,11,0,11,0,11,152,243,457,286,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36081058700,36081058700,"Census Tract 587, Queens County, New York",3421,386,2701,409,720,271,0,11,328,190,0,11,133,106,21,33,0,11,0,11,0,11,21,33,0,11,0,11,0,11,238,184,0,11,0,11,0,11,38,43,190,178,0,11,10,16,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36081058900,36081058900,"Census Tract 589, Queens County, New York",4165,408,2422,370,1743,395,462,269,502,199,0,11,139,135,105,121,0,11,14,21,91,105,0,11,0,11,0,11,0,11,509,289,0,11,0,11,23,34,88,81,268,203,0,11,76,119,54,86,0,11,0,11,26,28,0,11,0,11,0,11,26,28
1400000US36081059000,36081059000,"Census Tract 590, Queens County, New York",1428,169,1336,172,92,112,0,11,12,18,0,11,0,11,80,110,74,110,0,11,0,11,0,11,6,8,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36081059100,36081059100,"Census Tract 591, Queens County, New York",5210,608,2756,543,2454,575,201,253,1028,371,0,16,298,265,91,114,0,16,0,16,22,35,0,16,0,16,69,110,0,16,677,408,0,16,0,16,32,52,34,60,611,408,0,16,0,16,0,16,0,16,0,16,159,163,95,145,0,16,0,16,64,80
1400000US36081059200,36081059200,"Census Tract 592, Queens County, New York",1128,154,1085,162,43,59,0,11,5,6,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,38,58,0,11,0,11,0,11,34,57,0,11,0,11,4,7,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36081059300,36081059300,"Census Tract 593, Queens County, New York",4192,376,3092,434,1100,367,216,240,388,226,0,11,244,162,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,245,220,82,129,0,11,0,11,32,41,104,169,0,11,27,42,0,11,0,11,0,11,7,11,7,11,0,11,0,11,0,11
1400000US36081059400,36081059400,"Census Tract 594, Queens County, New York",1553,249,1472,231,81,93,0,11,12,20,47,87,0,11,22,24,0,11,0,11,0,11,0,11,16,16,6,10,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36081059500,36081059500,"Census Tract 595, Queens County, New York",4435,530,2561,385,1874,478,165,187,1026,430,0,11,170,129,101,102,58,88,0,11,0,11,0,11,0,11,22,35,21,35,360,207,28,31,0,11,0,11,40,64,245,204,0,11,0,11,22,36,0,11,25,39,52,59,0,11,10,16,0,11,42,52
1400000US36081059600,36081059600,"Census Tract 596, Queens County, New York",1465,265,1404,261,61,55,0,11,0,11,25,38,1,2,9,13,0,11,0,11,0,11,0,11,9,13,0,11,0,11,26,37,0,11,0,11,0,11,25,36,0,11,0,11,0,11,0,11,1,2,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36081059800,36081059800,"Census Tract 598, Queens County, New York",1727,195,1581,197,146,100,13,20,63,53,0,11,0,11,44,31,22,18,15,25,0,11,0,11,7,10,0,11,0,11,26,39,0,11,0,11,0,11,13,19,13,20,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36081059900,36081059900,"Census Tract 599, Queens County, New York",1376,280,1056,252,320,156,7,11,191,138,0,11,29,41,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,54,54,1,2,0,11,0,11,33,43,20,31,0,11,0,11,0,11,0,11,0,11,39,49,6,9,0,11,0,11,33,49
1400000US36081060000,36081060000,"Census Tract 600, Queens County, New York",1086,130,970,129,116,100,0,11,0,11,18,22,0,11,20,21,0,11,0,11,0,11,0,11,20,21,0,11,0,11,78,98,0,11,0,11,0,11,14,21,64,97,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36081060100,36081060100,"Census Tract 601, Queens County, New York",1955,239,1117,188,838,251,32,54,200,95,0,11,46,35,49,59,0,11,0,11,0,11,43,62,0,11,6,9,0,11,473,229,0,11,0,11,0,11,148,139,248,164,0,11,27,42,0,11,50,80,0,11,38,40,0,11,0,11,0,11,38,40
1400000US36081060300,36081060300,"Census Tract 603, Queens County, New York",2006,231,1310,272,696,216,11,16,309,133,17,15,29,41,3,6,0,11,0,11,0,11,0,11,0,11,3,6,0,11,327,167,0,11,0,11,0,11,141,112,162,117,0,11,24,37,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36081060600,36081060600,"Census Tract 606, Queens County, New York",1393,168,1306,186,87,114,0,11,9,18,0,11,78,111,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36081060701,36081060701,"Census Tract 607.01, Queens County, New York",16,25,0,11,16,25,0,11,16,25,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36081060800,36081060800,"Census Tract 608, Queens County, New York",1662,228,1646,226,16,25,0,11,16,25,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36081061000,36081061000,"Census Tract 610, Queens County, New York",1556,234,1529,214,27,34,0,11,0,11,0,11,0,11,27,34,0,11,0,11,17,26,0,11,10,21,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36081061200,36081061200,"Census Tract 612, Queens County, New York",1528,181,1481,180,47,47,0,11,5,10,0,11,0,11,18,21,0,11,0,11,0,11,0,11,18,21,0,11,0,11,24,42,0,11,0,11,0,11,0,11,24,42,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36081061301,36081061301,"Census Tract 613.01, Queens County, New York",6281,513,4157,466,2124,522,358,311,838,317,0,16,248,226,114,141,0,16,0,16,0,16,0,16,0,16,114,141,0,16,549,389,14,23,0,16,0,16,18,22,320,315,0,16,197,238,0,16,0,16,0,16,17,19,9,14,8,13,0,16,0,16
1400000US36081061302,36081061302,"Census Tract 613.02, Queens County, New York",15,11,15,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36081061400,36081061400,"Census Tract 614, Queens County, New York",1321,226,1225,222,96,93,0,11,43,60,0,11,0,11,5,7,5,7,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,48,77,48,77,0,11,0,11,0,11
1400000US36081061601,36081061601,"Census Tract 616.01, Queens County, New York",2384,255,2309,261,75,58,0,11,51,55,0,11,0,11,18,24,0,11,0,11,0,11,0,11,18,24,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,6,9,6,9,0,11,0,11,0,11
1400000US36081061602,36081061602,"Census Tract 616.02, Queens County, New York",1275,167,1154,158,121,59,0,11,68,44,0,11,33,45,11,11,0,11,0,11,6,8,0,11,5,7,0,11,0,11,9,16,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,9,16,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36081061800,36081061800,"Census Tract 618, Queens County, New York",1876,256,1856,257,20,22,0,11,0,11,6,9,0,11,14,20,0,11,0,11,0,11,0,11,14,20,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36081061900,36081061900,"Census Tract 619, Queens County, New York",2738,465,1900,401,838,396,75,54,298,285,0,11,151,139,86,100,0,11,0,11,55,89,0,11,0,11,31,46,0,11,178,155,0,11,0,11,0,11,143,149,35,55,0,11,0,11,0,11,0,11,0,11,50,56,0,11,0,11,0,11,50,56
1400000US36081062000,36081062000,"Census Tract 620, Queens County, New York",1518,157,1384,167,134,72,8,11,47,43,0,11,19,29,60,54,31,42,0,11,0,11,7,10,22,31,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36081062100,36081062100,"Census Tract 621, Queens County, New York",2589,330,1796,326,793,293,0,11,390,208,0,11,97,103,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,306,199,0,11,0,11,0,11,73,76,138,111,0,11,0,11,0,11,0,11,95,149,0,11,0,11,0,11,0,11,0,11
1400000US36081062200,36081062200,"Census Tract 622, Queens County, New York",1653,177,1540,182,113,71,0,11,47,37,0,11,46,53,20,32,0,11,0,11,0,11,0,11,20,32,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36081062300,36081062300,"Census Tract 623, Queens County, New York",2049,188,1318,206,731,180,11,11,384,144,29,52,82,101,7,12,0,11,0,11,0,11,0,11,0,11,7,12,0,11,218,152,6,9,0,11,0,11,27,43,60,72,0,11,91,114,0,11,34,52,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36081062400,36081062400,"Census Tract 624, Queens County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36081062500,36081062500,"Census Tract 625, Queens County, New York",2586,240,2081,265,505,194,0,11,269,168,0,11,41,45,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,190,112,0,11,0,11,26,33,5,9,38,38,0,11,111,104,10,14,0,11,0,11,5,8,0,11,5,8,0,11,0,11
1400000US36081062600,36081062600,"Census Tract 626, Queens County, New York",3096,281,2855,293,241,138,7,10,49,58,34,30,19,29,108,118,0,11,108,118,0,11,0,11,0,11,0,11,0,11,12,18,0,11,0,11,0,11,12,18,0,11,0,11,0,11,0,11,0,11,0,11,12,13,0,11,0,11,0,11,12,13
1400000US36081062700,36081062700,"Census Tract 627, Queens County, New York",2917,364,1669,369,1248,414,11,17,383,271,34,54,148,139,171,152,0,11,0,11,117,141,0,11,0,11,54,65,0,11,487,291,0,11,0,11,0,11,33,56,415,283,0,11,39,61,0,11,0,11,0,11,14,21,0,11,0,11,0,11,14,21
1400000US36081062900,36081062900,"Census Tract 629, Queens County, New York",3086,391,2482,374,604,281,0,11,334,199,0,11,221,164,11,17,11,17,0,11,0,11,0,11,0,11,0,11,0,11,38,60,0,11,0,11,0,11,0,11,38,60,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36081063000,36081063000,"Census Tract 630, Queens County, New York",1865,204,1705,217,160,127,0,11,104,98,54,86,1,2,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,1,3,0,11,0,11,0,11,1,3
1400000US36081063200,36081063200,"Census Tract 632, Queens County, New York",2459,256,2354,268,105,104,7,10,0,11,0,11,11,20,68,95,6,8,46,70,0,11,0,11,0,11,16,25,0,11,19,27,0,11,0,11,0,11,0,11,19,27,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36081063301,36081063301,"Census Tract 633.01, Queens County, New York",1450,164,1196,172,254,112,0,11,111,61,22,22,12,13,25,37,0,11,7,10,0,11,0,11,0,11,18,28,0,11,71,92,0,11,0,11,0,11,58,92,13,11,0,11,0,11,0,11,0,11,0,11,13,13,0,11,7,9,0,11,6,8
1400000US36081063302,36081063302,"Census Tract 633.02, Queens County, New York",1490,237,1059,205,431,240,0,11,148,126,0,11,17,24,35,37,19,29,0,11,16,24,0,11,0,11,0,11,0,11,212,190,0,11,0,11,0,11,34,53,143,170,0,11,35,50,0,11,0,11,0,11,19,30,19,30,0,11,0,11,0,11
1400000US36081063500,36081063500,"Census Tract 635, Queens County, New York",2636,369,2087,290,549,259,16,25,338,236,8,10,80,84,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,91,50,6,9,0,11,0,11,67,44,18,23,0,11,0,11,0,11,0,11,0,11,16,24,16,24,0,11,0,11,0,11
1400000US36081063700,36081063700,"Census Tract 637, Queens County, New York",3199,364,2305,299,894,345,57,62,462,303,115,102,21,33,27,41,0,11,0,11,27,41,0,11,0,11,0,11,0,11,153,132,0,11,0,11,0,11,37,42,0,11,0,11,116,129,0,11,0,11,0,11,59,69,0,11,0,11,0,11,59,69
1400000US36081063800,36081063800,"Census Tract 638, Queens County, New York",4113,544,3776,612,337,202,0,11,280,171,0,11,25,40,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,20,32,0,11,10,17,0,11,10,15,0,11,0,11,0,11,0,11,0,11,0,11,12,17,0,11,0,11,0,11,12,17
1400000US36081063900,36081063900,"Census Tract 639, Queens County, New York",2551,271,1980,324,571,314,0,11,159,106,0,11,72,75,35,52,35,52,0,11,0,11,0,11,0,11,0,11,0,11,283,285,0,11,0,11,0,11,175,261,67,90,0,11,41,65,0,11,0,11,0,11,22,34,0,11,0,11,0,11,22,34
1400000US36081064101,36081064101,"Census Tract 641.01, Queens County, New York",2038,238,1657,187,381,218,13,14,97,43,0,11,204,213,8,12,0,11,8,12,0,11,0,11,0,11,0,11,0,11,34,34,0,11,0,11,0,11,19,30,15,15,0,11,0,11,0,11,0,11,0,11,25,32,25,32,0,11,0,11,0,11
1400000US36081064102,36081064102,"Census Tract 641.02, Queens County, New York",154,87,144,85,10,14,0,11,0,11,0,11,0,11,5,7,0,11,0,11,5,7,0,11,0,11,0,11,0,11,5,7,0,11,0,11,0,11,5,7,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36081064500,36081064500,"Census Tract 645, Queens County, New York",1948,193,1693,178,255,124,24,26,67,88,0,11,60,71,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,79,50,0,11,21,33,0,11,12,13,18,30,0,11,28,36,0,11,0,11,0,11,25,23,12,13,0,11,0,11,13,19
1400000US36081064600,36081064600,"Census Tract 646, Queens County, New York",3121,379,2967,372,154,174,0,11,134,173,0,11,0,11,20,32,0,11,0,11,0,11,0,11,20,32,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36081065000,36081065000,"Census Tract 650, Queens County, New York",3070,377,2866,384,204,135,14,22,25,37,42,43,0,11,104,111,0,11,0,11,62,89,0,11,42,68,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,19,28,0,11,0,11,0,11,19,28
1400000US36081065400,36081065400,"Census Tract 654, Queens County, New York",3128,285,2548,349,580,283,0,11,205,129,0,11,227,174,119,114,0,11,0,11,11,17,0,11,0,11,108,113,0,11,22,32,0,11,0,11,0,11,22,32,0,11,0,11,0,11,0,11,0,11,0,11,7,10,0,11,0,11,0,11,7,10
1400000US36081065501,36081065501,"Census Tract 655.01, Queens County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36081065600,36081065600,"Census Tract 656, Queens County, New York",5230,592,4853,589,377,258,0,16,31,34,0,16,142,110,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,193,193,0,16,0,16,0,16,20,31,173,189,0,16,0,16,0,16,0,16,0,16,11,17,11,17,0,16,0,16,0,16
1400000US36081065702,36081065702,"Census Tract 657.02, Queens County, New York",1761,167,1440,242,321,142,0,11,126,86,0,11,119,73,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,70,42,9,15,0,11,0,11,56,36,5,8,0,11,0,11,0,11,0,11,0,11,6,10,0,11,0,11,0,11,6,10
1400000US36081065703,36081065703,"Census Tract 657.03, Queens County, New York",2783,285,2483,312,300,186,6,11,144,150,9,14,9,15,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,87,110,46,57,0,11,0,11,18,58,12,18,9,17,1,2,0,11,1,2,0,11,45,68,0,11,0,11,0,11,45,68
1400000US36081065900,36081065900,"Census Tract 659, Queens County, New York",1765,180,1617,181,148,99,6,9,94,71,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,48,66,0,11,0,11,0,11,48,66,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36081066000,36081066000,"Census Tract 660, Queens County, New York",3674,388,3243,390,431,225,0,11,173,134,0,11,63,101,68,67,0,11,68,67,0,11,0,11,0,11,0,11,0,11,127,130,0,11,0,11,0,11,0,11,96,122,0,11,0,11,0,11,31,49,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36081066100,36081066100,"Census Tract 661, Queens County, New York",1469,161,1344,168,125,61,6,9,18,17,11,13,7,10,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,59,47,0,11,0,11,0,11,0,11,59,47,0,11,0,11,0,11,0,11,0,11,24,21,24,21,0,11,0,11,0,11
1400000US36081066300,36081066300,"Census Tract 663, Queens County, New York",2463,217,2306,223,157,94,0,11,37,36,28,35,0,11,32,34,32,34,0,11,0,11,0,11,0,11,0,11,0,11,60,75,0,11,0,11,0,11,0,11,0,11,0,11,45,73,15,21,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36081066400,36081066400,"Census Tract 664, Queens County, New York",10018,928,9440,891,578,395,1,5,197,242,0,18,98,115,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,243,312,0,18,0,18,0,18,0,18,243,312,0,18,0,18,0,18,0,18,0,18,39,61,20,31,0,18,0,18,19,30
1400000US36081066501,36081066501,"Census Tract 665.01, Queens County, New York",3400,512,3201,496,199,133,45,69,13,20,47,57,0,11,18,21,0,11,18,21,0,11,0,11,0,11,0,11,0,11,20,21,0,11,0,11,0,11,20,21,0,11,0,11,0,11,0,11,0,11,0,11,56,65,0,11,0,11,0,11,56,65
1400000US36081066701,36081066701,"Census Tract 667.01, Queens County, New York",2280,319,1826,288,454,210,76,117,127,75,0,11,56,58,39,61,0,11,0,11,39,61,0,11,0,11,0,11,0,11,127,89,0,11,0,11,0,11,77,86,23,37,0,11,0,11,0,11,27,40,0,11,29,46,0,11,0,11,0,11,29,46
1400000US36081066900,36081066900,"Census Tract 669, Queens County, New York",1602,207,1537,206,65,41,0,11,29,26,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,36,33,0,11,0,11,0,11,21,28,15,23,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36081067100,36081067100,"Census Tract 671, Queens County, New York",2129,186,1981,192,148,80,5,8,17,21,22,33,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,67,59,44,64,0,11,0,11,0,11,14,22,0,11,0,11,9,13,0,11,0,11,37,41,37,41,0,11,0,11,0,11
1400000US36081067700,36081067700,"Census Tract 677, Queens County, New York",1826,159,1724,151,102,66,0,11,24,27,0,11,7,10,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,71,61,0,11,0,11,0,11,27,42,44,46,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36081067900,36081067900,"Census Tract 679, Queens County, New York",3772,367,2506,386,1266,273,40,54,174,93,38,38,117,114,36,46,27,44,9,14,0,11,0,11,0,11,0,11,0,11,844,248,41,62,0,11,15,20,563,244,83,67,0,11,142,105,0,11,0,11,0,11,17,21,17,21,0,11,0,11,0,11
1400000US36081068000,36081068000,"Census Tract 680, Queens County, New York",5064,544,4732,587,332,258,0,16,148,193,22,24,71,111,30,37,9,14,0,16,0,16,0,16,0,16,21,34,0,16,34,42,0,16,0,16,0,16,22,36,12,19,0,16,0,16,0,16,0,16,0,16,27,29,0,16,0,16,0,16,27,29
1400000US36081068200,36081068200,"Census Tract 682, Queens County, New York",1278,118,1215,121,63,49,0,11,0,11,0,11,41,42,8,12,8,12,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,14,20,0,11,0,11,0,11,14,20
1400000US36081068300,36081068300,"Census Tract 683, Queens County, New York",4499,364,2567,326,1932,355,20,30,107,93,118,115,235,143,21,37,0,11,8,12,0,11,0,11,0,11,13,35,0,11,1284,339,53,54,85,135,8,22,568,235,430,271,0,11,54,65,29,33,57,92,0,11,147,117,0,11,0,11,0,11,147,117
1400000US36081068700,36081068700,"Census Tract 687, Queens County, New York",4703,483,3796,466,907,343,8,14,327,248,0,11,62,71,34,50,0,11,0,11,34,50,0,11,0,11,0,11,0,11,442,223,0,11,20,31,0,11,167,136,193,149,0,11,62,60,0,11,0,11,0,11,34,51,0,11,0,11,0,11,34,51
1400000US36081069000,36081069000,"Census Tract 690, Queens County, New York",3460,453,3424,445,36,45,0,11,26,41,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,10,16,0,11,0,11,0,11,0,11,10,16,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
